dataset,video_id,track_id,label_id,behavior,pct_time,baseline_median,deviation,is_outlier
cbvd5,341,kf4_inst90a175,0,Standing,0.0,100.0,100.0,False
cbvd5,341,kf4_inst97a010,0,Standing,0.0,100.0,100.0,False
cbvd5,341,kf4_instc94d62,0,Standing,0.0,100.0,100.0,False
cbvd5,341,kf4_instd00d7c,0,Standing,0.0,100.0,100.0,False
cbvd5,341,kf4_instfc0f3c,0,Standing,100.0,100.0,0.0,False
cbvd5,341,kf5_inst36af17,0,Standing,0.0,100.0,100.0,False
cbvd5,341,kf5_instc09d3a,0,Standing,100.0,100.0,0.0,False
cbvd5,341,kf6_inst4a8f17,0,Standing,0.0,100.0,100.0,False
cbvd5,341,kf6_inst7ae37f,0,Standing,0.0,100.0,100.0,False
cbvd5,341,kf6_inst9853f0,0,Standing,0.0,100.0,100.0,False
cbvd5,341,kf6_insta243cc,0,Standing,0.0,100.0,100.0,False
cbvd5,341,kf6_instc61d41,0,Standing,100.0,100.0,0.0,False
cbvd5,341,kf6_instc85ac7,0,Standing,0.0,100.0,100.0,False
cbvd5,341,kf6_instd6f161,0,Standing,0.0,100.0,100.0,False
cbvd5,341,kf6_instf69772,0,Standing,0.0,100.0,100.0,False
cbvd5,341,kf7_inst3e3cb6,0,Standing,0.0,100.0,100.0,False
cbvd5,341,kf7_inst79e66f,0,Standing,0.0,100.0,100.0,False
cbvd5,341,kf7_inst9c79c8,0,Standing,0.0,100.0,100.0,False
cbvd5,341,kf7_instc61d41,0,Standing,100.0,100.0,0.0,False
cbvd5,341,kf7_instd87a3a,0,Standing,0.0,100.0,100.0,False
cbvd5,341,kf7_instd9940b,0,Standing,0.0,100.0,100.0,False
cbvd5,344,kf2_inst0e7012,0,Standing,0.0,100.0,100.0,False
cbvd5,344,kf2_inst762c83,0,Standing,0.0,100.0,100.0,False
cbvd5,344,kf3_inst12f8e6,0,Standing,100.0,100.0,0.0,False
cbvd5,344,kf3_inst262a27,0,Standing,0.0,100.0,100.0,False
cbvd5,344,kf4_inst3fbd94,0,Standing,100.0,100.0,0.0,False
cbvd5,344,kf4_inst745c5c,0,Standing,0.0,100.0,100.0,False
cbvd5,344,kf5_inst0b60f4,0,Standing,100.0,100.0,0.0,False
cbvd5,344,kf5_inst97da6d,0,Standing,0.0,100.0,100.0,False
cbvd5,344,kf6_inst5dc120,0,Standing,0.0,100.0,100.0,False
cbvd5,344,kf6_instf245c8,0,Standing,100.0,100.0,0.0,False
cbvd5,344,kf7_instf7fcfb,0,Standing,100.0,100.0,0.0,False
cbvd5,345,kf3_inst2907e2,0,Standing,100.0,100.0,0.0,False
cbvd5,345,kf3_inst7cc1bf,0,Standing,100.0,100.0,0.0,False
cbvd5,345,kf3_inst9daacf,0,Standing,100.0,100.0,0.0,False
cbvd5,345,kf3_instd197ca,0,Standing,100.0,100.0,0.0,False
cbvd5,345,kf4_inst048035,0,Standing,100.0,100.0,0.0,False
cbvd5,345,kf4_inst1bc6e1,0,Standing,100.0,100.0,0.0,False
cbvd5,345,kf4_inst3edc94,0,Standing,100.0,100.0,0.0,False
cbvd5,345,kf4_inst8acc6a,0,Standing,100.0,100.0,0.0,False
cbvd5,345,kf5_inst0b622b,0,Standing,100.0,100.0,0.0,False
cbvd5,345,kf5_inst1aff8c,0,Standing,100.0,100.0,0.0,False
cbvd5,345,kf5_instecb3eb,0,Standing,100.0,100.0,0.0,False
cbvd5,345,kf6_inst61a69d,0,Standing,100.0,100.0,0.0,False
cbvd5,345,kf6_insta63ef2,0,Standing,100.0,100.0,0.0,False
cbvd5,345,kf6_instab7684,0,Standing,100.0,100.0,0.0,False
cbvd5,345,kf6_instc6cec2,0,Standing,100.0,100.0,0.0,False
cbvd5,345,kf7_inst537e08,0,Standing,100.0,100.0,0.0,False
cbvd5,345,kf7_inst737a64,0,Standing,100.0,100.0,0.0,False
cbvd5,345,kf7_inst89eec9,0,Standing,100.0,100.0,0.0,False
cbvd5,345,kf7_inste036f0,0,Standing,100.0,100.0,0.0,False
cbvd5,346,kf2_inst04e320,0,Standing,0.0,100.0,100.0,False
cbvd5,346,kf2_inst0a4bfd,0,Standing,0.0,100.0,100.0,False
cbvd5,346,kf2_inst0c214b,0,Standing,100.0,100.0,0.0,False
cbvd5,346,kf2_inst36ca4f,0,Standing,100.0,100.0,0.0,False
cbvd5,346,kf2_inst3c4b4c,0,Standing,100.0,100.0,0.0,False
cbvd5,346,kf2_inst40f43c,0,Standing,100.0,100.0,0.0,False
cbvd5,346,kf2_inst435f30,0,Standing,100.0,100.0,0.0,False
cbvd5,346,kf2_inst46bfca,0,Standing,0.0,100.0,100.0,False
cbvd5,346,kf2_inst4acc0d,0,Standing,0.0,100.0,100.0,False
cbvd5,346,kf2_inst4c5b0f,0,Standing,0.0,100.0,100.0,False
cbvd5,346,kf2_inst511970,0,Standing,100.0,100.0,0.0,False
cbvd5,346,kf2_inst769cfd,0,Standing,100.0,100.0,0.0,False
